HAPLOTYPE_CALL,PREFIX,TYPE,allele,CALL_COUNT,haplo_allele,allele_ipd
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_03-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083_01_02_01,Mamu-B_083g2-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083_01_02_01,Mamu-B__083_01_02_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083_01_02_01,Mamu-B__083_01_02_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083_01_02_01,Mamu-B_083g2-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083_01_02_01,Mamu-B__083_01_02_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083_01_02_01,Mamu-B__083_01_02_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083_02,Mamu-B__083_02-nuc-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083_02,Mamu-B__083_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083_02,Mamu-B__083_02-nuc-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083_02,Mamu-B__083_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B_083g1-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_02-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_03-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_083,3,03_Mamu-B_083g,Mamu-B__083_01_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B_083g1-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_03-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_083,4,03_Mamu-B_083g,Mamu-B__083_01_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B_068g3-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_02_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_02_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_06-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_02_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g2,Mamu-B__068_03_02_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B_068g3-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_06-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B_068g3-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_06-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_01_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g2,Mamu-B__068_03_02_02-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B_068g3-diag
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_01_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_02_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_01_02-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_02_02-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_06-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_01_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_02_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_01_02-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g2,Mamu-B__068_03_02_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B_068g1-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_03-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g3,Mamu-B__068_01_01_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B_068g1-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_03-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_03-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B_068g1-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_03-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g3,Mamu-B__068_01_01_03-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B_068g1-diag
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_02-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_03-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_02-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g3,Mamu-B__068_01_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B_068g4-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B__068_04_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B__068_08_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B__068_04_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B__068_07-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g4,Mamu-B__068_08_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B_068g4-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_04_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_08_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_04_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_07-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_08_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B_068g4-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_04_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_08_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_04_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_07-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g4,Mamu-B__068_08_01_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B_068g4-diag
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B__068_04_01_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B__068_08_01_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B__068_04_01_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B__068_07-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g4,Mamu-B__068_08_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g5,Mamu-B_068g5-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B_068g5-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B_068g5-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g5,Mamu-B_068g5-diag
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g5,Mamu-B__068_09_01_01N-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g5,Mamu-B__068_10_01_01N-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_024,2,03_Mamu-B_024g,Mamu-B_024g1-diag
B024.01,Mamu,MHC_B_HAPLOTYPES,B_024,2,03_Mamu-B_024g,Mamu-B__024_01_01_01-gen
B024.01,Mamu,MHC_B_HAPLOTYPES,B_024,2,03_Mamu-B_024g,Mamu-B__024_01_01_02-gen
B024.01,Mamu,MHC_B_HAPLOTYPES,B_024,2,03_Mamu-B_024g,Mamu-B__024_01_01_01-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_024,2,03_Mamu-B_024g,Mamu-B__024_01_01_02-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019_08,Mamu-B__019_08-nuc-diag
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019_08,Mamu-B__019_08-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B_019g1-diag
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_01_01-gen
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_03_01-gen
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_01_02-gen
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_01_01-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_03-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_02Sp-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_05-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_06-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_07-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_03_01-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g1,Mamu-B__019_01_01_02-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g2,Mamu-B_019g2-diag
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g2,Mamu-B__019_02-nuc
B024.01,Mamu,MHC_B_HAPLOTYPES,B_019,2,03_Mamu-B_019g2,Mamu-B__019_04-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028_01_01_01,Mamu-B_028g1-diag
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028_01_01_01,Mamu-B__028_01_01_01-gen
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028_01_01_01,Mamu-B__028_01_01_01-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028_04,Mamu-B__028_04-nuc-diag
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028_04,Mamu-B__028_04-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028g,Mamu-B_028g2-diag
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028g,Mamu-B__028_02_01-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028g,Mamu-B__028_02_02-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_028,2,03_Mamu-B_028g,Mamu-B__028_03-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_021,2,03_Mamu-B_021g,Mamu-B_021g1-diag
B028.01,Mamu,MHC_B_HAPLOTYPES,B_021,2,03_Mamu-B_021g,Mamu-B__021_01-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_021,2,03_Mamu-B_021g,Mamu-B__021_02-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_021,2,03_Mamu-B_021g,Mamu-B__021_03-nuc
B028.01,Mamu,MHC_B_HAPLOTYPES,B_021,2,03_Mamu-B_021g,Mamu-B__021_04-nuc
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B_043g1-diag
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_01-gen
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_02-gen
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_03-gen
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_04-gen
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_01-nuc
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_02-nuc
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_03-nuc
B043.01,Mamu,MHC_B_HAPLOTYPES,B_043,2,03_Mamu-B_043g,Mamu-B__043_01_01_04-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B_043g1-diag
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_01-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_02-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_03-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_04-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_01-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_02-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_03-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_043,4,03_Mamu-B_043g,Mamu-B__043_01_01_04-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B_043g1-diag
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_01-gen
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_02-gen
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_03-gen
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_04-gen
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_01-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_02-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_03-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_043,3,03_Mamu-B_043g,Mamu-B__043_01_01_04-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_031_03,4,03_Mamu-B_031_03_01_01,Mamu-B_031g2-diag
B043.02,Mamu,MHC_B_HAPLOTYPES,B_031_03,4,03_Mamu-B_031_03_01_01,Mamu-B__031_03_01_01-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_031_03,4,03_Mamu-B_031_03_01_01,Mamu-B__031_03_01_01-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_073,4,03_Mamu-B_073g,Mamu-B_073g1-diag
B043.02,Mamu,MHC_B_HAPLOTYPES,B_073,4,03_Mamu-B_073g,Mamu-B__073_01_01_01-gen
B043.02,Mamu,MHC_B_HAPLOTYPES,B_073,4,03_Mamu-B_073g,Mamu-B__073_01_01_01-nuc
B043.02,Mamu,MHC_B_HAPLOTYPES,B_073,4,03_Mamu-B_073g,Mamu-B__073_02-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_073,3,03_Mamu-B_073g,Mamu-B_073g1-diag
B043.03,Mamu,MHC_B_HAPLOTYPES,B_073,3,03_Mamu-B_073g,Mamu-B__073_01_01_01-gen
B043.03,Mamu,MHC_B_HAPLOTYPES,B_073,3,03_Mamu-B_073g,Mamu-B__073_01_01_01-nuc
B043.03,Mamu,MHC_B_HAPLOTYPES,B_073,3,03_Mamu-B_073g,Mamu-B__073_02-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_01,Mamu-B__045_01-nuc-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_01,Mamu-B__045_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_04_01_01,Mamu-B_045g4-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_04_01_01,Mamu-B__045_04_01_01-gen
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_04_01_01,Mamu-B__045_04_01_01-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_05,Mamu-B__045_05-nuc-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_05,Mamu-B__045_05-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_06,Mamu-B__045_06-nuc-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_06,Mamu-B__045_06-nuc
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_07,Mamu-B_045g7-diag
B045.01,Mamu,MHC_B_HAPLOTYPES,B_045,2,03_Mamu-B_045_07,Mamu-B__045_07_01_01-gen
